Model ID	Name	Reaction	Subsystem	Lower Bound	Upper Bound	Gene-Protein-Rule (GPR)	Reaction Type	BiGG ID	KEGG ID	ModelSEED ID	Confidence Score	Evidence
PHACOAOR	Phenylacetyl-CoA oxygenase/reductase	h2_c + o2_c + phaccoa_c --> 2dhphaccoa_c	Phenylalanine Metabolism	0	1000	KPN_01471 and KPN_01473 and KPN_01470 and KPN_01472 and KPN_01469	Catalytic	PHACOAOR	-	rxn12776	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PHEMEabcpp	Protoheme transport via ABC system (periplasm)	atp_c + h2o_c + pheme_c --> adp_c + h_c + pheme_p + pi_c	"Transport, Inner Membrane"	0	1000	KPN_02080 and KPN_02081 and KPN_02079	Transport	PHEMEabcpp	-	rxn09115	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PHEMEtiex	Protoheme transport irreversible out via diffusion (periplasm to extracellular)	pheme_p --> pheme_e	"Transport, Outer Membrane"	0	1000	-	Transport	PHEMEtiex	-	rxn09116	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PHEt2rpp	L-phenylalanine reversible transport via proton symport (periplasm)	h_p + phe__L_p <=> h_c + phe__L_c	"Transport, Inner Membrane"	-1000	1000	KPN_00537 or KPN_00116	Transport	PHEt2rpp	-	rxn05306; rxn09117; rxn09724; rxn11337	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PHETA1	Phenylalanine transaminase	akg_c + phe__L_c <=> glu__L_c + phpyr_c	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"	-1000	1000	KPN_00645 or KPN_00955 or KPN_01365 or KPN_04441 or KPN_04269	Catalytic	PHETA1	R00694	rxn00493	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PHEtex	L-phenylalanine transport via diffusion (extracellular to periplasm)	phe__L_e <=> phe__L_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	PHEtex	-	rxn09118; rxn11018	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PHETRS	Phenylalanyl-tRNA synthetase	atp_c + phe__L_c + trnaphe_c --> amp_c + phetrna_c + ppi_c	tRNA charging	0	1000	KPN_02175 and KPN_02176	Catalytic	PHETRS	R03660	rxn06444	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PIt2rpp	Phosphate reversible transport via symport (periplasm)	h_p + pi_p <=> h_c + pi_c	Inorganic Ion Transport and Metabolism	-1000	1000	KPN_03858	Transport	PIt2rpp	-	rxn05312; rxn09120; rxn09723; rxn09811; rxn09833; rxn09872	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PItex	Phosphate transport via diffusion (extracellular to periplasm)	pi_e <=> pi_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	PItex	-	rxn09121; rxn09722;  rxn10838; rxn13178	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PIuabcpp	"Phosphate transport via ABC system (uptake, periplasm)"	atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_04131 and KPN_04130 and KPN_04133 and KPN_04132	Transport	PIuabcpp	-	rxn05145; rxn09122	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1A120pp	"Phospholipase A1 (phosphatidate, n-C12:0) (periplasm)"	h2o_p + pa120_p --> 2ddecg3p_p + ddca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1A120pp	-	rxn09123	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1A140pp	"Phospholipase A1 (phosphatidate, n-C14:0) (periplasm)"	h2o_p + pa140_p --> 2tdecg3p_p + ttdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1A140pp	-	rxn09124	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1A141pp	"Phospholipase A1 (phosphatidate, n-C14:1) (periplasm)"	h2o_p + pa141_p --> 2tdec7eg3p_p + ttdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1A141pp	-	rxn09125	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1A160pp	"Phospholipase A1 (phosphatidate, n-C16:0) (periplasm)"	h2o_p + pa160_p --> 2hdecg3p_p + hdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1A160pp	-	rxn09126	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1A161pp	"Phospholipase A1 (phosphatidate, n-C16:1) (periplasm)"	h2o_p + pa161_p --> 2hdec9eg3p_p + hdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1A161pp	-	rxn09127	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1A180pp	"Phospholipase A1 (phosphatidate, n-C18:0) (periplasm)"	h2o_p + pa180_p --> 2odecg3p_p + ocdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1A180pp	-	rxn09128	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1A181pp	"Phospholipase A1 (phosphatidate, n-C18:1) (periplasm)"	h2o_p + pa181_p --> 2odec11eg3p_p + ocdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1A181pp	-	rxn09129	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1E120pp	"Phospholipase A1 (phosphatidylethanolamine, n-C12:0) (periplasm)"	h2o_p + pe120_p --> 2agpe120_p + ddca_p + h_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1E120pp	-	rxn09130	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1E140pp	"Phospholipase A1 (phosphatidylethanolamine, n-C14:0) (periplasm)"	h2o_p + pe140_p --> 2agpe140_p + h_p + ttdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1E140pp	-	rxn09131	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1E141pp	"Phospholipase A1 (phosphatidylethanolamine, n-C14:1) (periplasm)"	h2o_p + pe141_p --> 2agpe141_p + h_p + ttdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1E141pp	-	rxn09132	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1E160pp	"Phospholipase A1 (phosphatidylethanolamine, n-C16:0) (periplasm)"	h2o_p + pe160_p --> 2agpe160_p + h_p + hdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1E160pp	-	rxn09133	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1E161pp	"Phospholipase A1 (phosphatidylethanolamine, n-C16:1) (periplasm)"	h2o_p + pe161_p --> 2agpe161_p + h_p + hdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1E161pp	-	rxn09134	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1E180pp	"Phospholipase A1 (phosphatidylethanolamine, n-C18:0) (periplasm)"	h2o_p + pe180_p --> 2agpe180_p + h_p + ocdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1E180pp	-	rxn09135	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1E181pp	"Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)"	h2o_p + pe181_p --> 2agpe181_p + h_p + ocdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1E181pp	-	rxn09136	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1G120pp	"Phospholipase A1 (phosphatidylglycerol, n-C12:0) (periplasm)"	h2o_p + pg120_p --> 2agpg120_p + ddca_p + h_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1G120pp	-	rxn09137	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1G140pp	"Phospholipase A1 (phosphatidylglycerol, n-C14:0) (periplasm)"	h2o_p + pg140_p --> 2agpg140_p + h_p + ttdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1G140pp	-	rxn09138	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1G141pp	"Phospholipase A1 (phosphatidylglycerol, n-C14:1) (periplasm)"	h2o_p + pg141_p --> 2agpg141_p + h_p + ttdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1G141pp	-	rxn09139	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1G160pp	"Phospholipase A1 (phosphatidylglycerol, n-C16:0) (periplasm)"	h2o_p + pg160_p --> 2agpg160_p + h_p + hdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1G160pp	-	rxn09140	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1G161pp	"Phospholipase A1 (phosphatidylglycerol, n-C16:1) (periplasm)"	h2o_p + pg161_p --> 2agpg161_p + h_p + hdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1G161pp	-	rxn09141	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1G180pp	"Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm)"	h2o_p + pg180_p --> 2agpg180_p + h_p + ocdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1G180pp	-	rxn09142	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA1G181pp	"Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm)"	h2o_p + pg181_p --> 2agpg181_p + h_p + ocdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA1G181pp	-	rxn09143	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2A120pp	"Phospholipase A2 (phosphatidate, n-C12:0) (periplasm)"	h2o_p + pa120_p --> 1ddecg3p_p + ddca_p + h_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2A120pp	-	rxn09144	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2A140pp	"Phospholipase A2 (phosphatidate, n-C14:0) (periplasm)"	h2o_p + pa140_p --> 1tdecg3p_p + h_p + ttdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2A140pp	-	rxn09145	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2A141pp	"Phospholipase A2 (phosphatidate, n-C14:1) (periplasm)"	h2o_p + pa141_p --> 1tdec7eg3p_p + h_p + ttdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2A141pp	-	rxn09146	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2A160pp	"Phospholipase A2 (phosphatidate, n-C16:0) (periplasm)"	h2o_p + pa160_p --> 1hdecg3p_p + h_p + hdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2A160pp	-	rxn09147	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2A161pp	"Phospholipase A2 (phosphatidate, n-C16:1) (periplasm)"	h2o_p + pa161_p --> 1hdec9eg3p_p + h_p + hdcea_p	Exchange	0	1000	KPN_04316	Catalytic	PLIPA2A161pp	-	rxn09148	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2A180pp	"Phospholipase A2 (phosphatidate, n-C18:0) (periplasm)"	h2o_p + pa180_p --> 1odecg3p_p + h_p + ocdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2A180pp	-	rxn09149	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2A181pp	"Phospholipase A2 (phosphatidate, n-C18:1) (periplasm)"	h2o_p + pa181_p --> 1odec11eg3p_p + h_p + ocdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2A181pp	-	rxn09150	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2E120pp	"Phospholipase A2 (phosphatidylethanolamine, n-C12:0) (periplasm)"	h2o_p + pe120_p --> 1agpe120_p + ddca_p + h_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2E120pp	-	rxn09151	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2E140pp	"Phospholipase A2 (phosphatidylethanolamine, n-C14:0) (periplasm)"	h2o_p + pe140_p --> 1agpe140_p + h_p + ttdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2E140pp	-	rxn09152	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2E141pp	"Phospholipase A2 (phosphatidylethanolamine, n-C14:1) (periplasm)"	h2o_p + pe141_p --> 1agpe141_p + h_p + ttdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2E141pp	-	rxn09153	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2E160pp	"Phospholipase A2 (phosphatidylethanolamine, n-C16:0) (periplasm)"	h2o_p + pe160_p --> 1agpe160_p + h_p + hdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2E160pp	-	rxn09154	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2E161pp	"Phospholipase A2 (phosphatidylethanolamine, n-C16:1) (periplasm)"	h2o_p + pe161_p --> 1agpe161_p + h_p + hdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2E161pp	-	rxn09155	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2E180pp	"Phospholipase A2 (phosphatidylethanolamine, n-C18:0) (periplasm)"	h2o_p + pe180_p --> 1agpe180_p + h_p + ocdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2E180pp	-	rxn09156	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2E181pp	"Phospholipase A2 (phosphatidylethanolamine, n-C18:1) (periplasm)"	h2o_p + pe181_p --> 1agpe181_p + h_p + ocdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2E181pp	-	rxn09157	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2G120pp	"Phospholipase A2 (phosphatidylglycerol, n-C12:0) (periplasm)"	h2o_p + pg120_p --> 1agpg120_p + ddca_p + h_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2G120pp	-	rxn09158	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2G140pp	"Phospholipase A2 (phosphatidylglycerol, n-C14:0) (periplasm)"	h2o_p + pg140_p --> 1agpg140_p + h_p + ttdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2G140pp	-	rxn09159	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2G141pp	"Phospholipase A2 (phosphatidylglycerol, n-C14:1) (periplasm)"	h2o_p + pg141_p --> 1agpg141_p + h_p + ttdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2G141pp	-	rxn09160	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2G160pp	"Phospholipase A2 (phosphatidylglycerol, n-C16:0) (periplasm)"	h2o_p + pg160_p --> 1agpg160_p + h_p + hdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2G160pp	-	rxn09161	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2G161pp	"Phospholipase A2 (phosphatidylglycerol, n-C16:1) (periplasm)"	h2o_p + pg161_p --> 1agpg161_p + h_p + hdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2G161pp	-	rxn09162	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2G180pp	"Phospholipase A2 (phosphatidylglycerol, n-C18:0) (periplasm)"	h2o_p + pg180_p --> 1agpg180_p + h_p + ocdca_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2G180pp	-	rxn09163	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PLIPA2G181pp	"Phospholipase A2 (phosphatidylglycerol, n-C18:1) (periplasm)"	h2o_p + pg181_p --> 1agpg181_p + h_p + ocdcea_p	Glycerophospholipid Metabolism	0	1000	KPN_04316	Catalytic	PLIPA2G181pp	-	rxn09164	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PMANM	Phosphomannomutase	man1p_c <=> man6p_c	Alternate Carbon Metabolism	-1000	1000	-	Catalytic	PMANM	R01818	rxn01329	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PMDPHT	Pyrimidine phosphatase	5aprbu_c + h2o_c --> 4r5au_c + pi_c	Riboflavin Metabolism	0	1000	KPN_04397	Catalytic	PMDPHT	R07280	rxn05039	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PMPK	Phosphomethylpyrimidine kinase	4ampm_c + atp_c --> 2mahmp_c + adp_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	KPN_02550	Catalytic	PMPK	R04509	rxn03108	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PNTK	Pantothenate kinase	atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	KPN_04352	Catalytic	PNTK	R03018	rxn12510	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PNTOt4pp	Pantothenate sodium symporter (periplasm)	na1_p + pnto__R_p --> na1_c + pnto__R_c	"Transport, Inner Membrane"	0	1000	KPN_03667	Transport	PNTOt4pp	-	rxn09165; rxn10180	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PNTOtex	Pantothenate transport via diffusion (extracellular to periplasm)	pnto__R_e <=> pnto__R_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	PNTOtex	-	rxn09166	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
POX	Pyruvate oxidase	h2o_c + pyr_c + q8_c --> ac_c + co2_c + q8h2_c	Oxidative Phosphorylation	0	1000	KPN_00904	Catalytic	POX	-	rxn09167	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PPA	Inorganic diphosphatase	h2o_c + ppi_c --> h_c + 2.0 pi_c	Anaplerotic Reactions	0	1000	KPN_04621 or KPN_03106 or KPN_02827	Catalytic	PPA	R00004	rxn00001; rxn11226	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PPA2	Inorganic triphosphatase	h2o_c + pppi_c --> h_c + pi_c + ppi_c	Anaplerotic Reactions	0	1000	KPN_02827 or KPN_03106	Catalytic	PPA2	R00004; R00138	rxn00001; rxn11226; rxn00106	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PPAKr	Propionate kinase	adp_c + ppap_c <=> atp_c + ppa_c	Alternate Carbon Metabolism	-1000	1000	KPN_03222 or KPN_02393 or KPN_02293	Catalytic	PPAKr	R01353	rxn00985	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PPALtex	Propanal transport via diffusion (extracellular to periplasm)	ppal_e <=> ppal_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	PPALtex	-	rxn09169; rxn09170	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PPALtpp	Propanal transport via channel (periplasm)	ppal_c <=> ppal_p	"Transport, Inner Membrane"	-1000	1000	-	Transport	PPALtpp	-	rxn09169; rxn09170	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
PPAt4pp	Na+/Propionate symporter (periplasm)	na1_p + ppa_p --> na1_c + ppa_c	"Transport, Inner Membrane"	0	1000	KPN_01042	Transport	PPAt4pp	-	rxn09171	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
